Cheviot,7310,173.266401,-42.813131
Kawerau,3127,176.703205,-38.092266
Normanby,4614,174.270903,-39.542444
Brighton,8083,172.704722,-43.496618
Maitai,7010,173.300344,-41.278925
Burswood,2013,174.898911,-36.921688
Pirongia,3802,175.198015,-37.990212
Waihopai,9810,168.388972,-46.386369
Rolleston,7614,172.389069,-43.59587
Takapuna,620,174.77474,-36.77367
Greenlane,1061,174.796369,-36.898301
Whau Valley,112,174.30236,-35.693144
Mt Roskill,1025,174.730576,-36.896834
Hillcrest,3216,175.319485,-37.792735
Kelburn,6012,174.773362,-41.281366
Palmerston,9430,170.716068,-45.482931
Enner Glynn,7011,173.249119,-41.305553
Strandon,4312,174.088112,-39.051923
Mairehau,8052,172.627628,-43.487292
Penrose,1061,174.823271,-36.922742
Dallington,8061,172.680737,-43.510813
Avenal,9810,168.346956,-46.399323
Waitarere,5510,175.295998,-40.59637
Foxton,4814,175.297933,-40.475759
West End,7910,171.234167,-44.39571
Ohau,9412,169.844962,-44.27158
Darfield,7510,172.103443,-43.491101
The Glen,9011,170.484964,-45.888552
Tisbury,9812,168.382149,-46.450667
Lumsden,9730,168.440108,-45.741874
Waterloo,5011,174.925154,-41.219884
Corstorphine,9018,170.465032,-45.908409
Yaldhurst,8042,172.555114,-43.500509
Green Bay,604,174.672459,-36.934495
Linwood,8011,172.669105,-43.514591
Wainoni,8061,172.669105,-43.514591
Seatoun,6022,174.825848,-41.312371
Kurow,9435,170.39236,-44.697807
Edgecumbe,3120,176.858038,-37.989069
Abbey Caves,110,174.366997,-35.732927
Sunnyvale,612,174.641235,-36.896426
Poroporo,3120,176.967475,-37.967139
Wigram,8025,172.544337,-43.557804
Lynmore,3010,176.278703,-38.150186
Awatoto,4110,176.906554,-39.538541
Greytown,5712,175.449648,-41.085254
Swanson,614,174.5562,-36.86471
Eastern Beach,2012,174.908929,-36.874411
Ross,7812,170.819726,-42.898143
Somerfield,8024,172.634715,-43.560264
Riccarton,8011,172.610548,-43.527841
Ascot,9810,168.406707,-46.395091
Templeton,8042,172.465135,-43.545468
Brooklands,4310,174.079119,-39.068491
Redwood,8051,172.624561,-43.473623
Otamatea,4500,175.028116,-39.914534
Henderson Valley,612,174.602927,-36.87854
Henderson Valley,614,174.602927,-36.87854
Granity,7823,171.852776,-41.631789
Tapanui,9522,169.265141,-45.945841
Broad Bay,9014,170.634481,-45.848494
Parahaki,112,174.342496,-35.72578
Enderley,3214,175.30039,-37.77536
Bucklands Beach,2014,174.912222,-36.890978
Waikiwi,9810,168.379291,-46.375544
Richmond,9810,168.369662,-46.408332
Otara,2025,174.874777,-36.964569
Rockdale,9812,168.392594,-46.413632
Tindalls Beach,930,174.78148,-36.622366
Terrace End,4410,175.631879,-40.353138
Moera,5010,174.904261,-41.226078
Riverlea,3216,175.3246,-37.808354
Te Karaka,4022,177.866102,-38.466118
Bayswater,622,174.773891,-36.815238
Mornington,6021,174.767265,-41.318574
Papatoetoe,2104,174.859514,-36.990128
Caversham,9011,170.473181,-45.895046
Lower Vogeltown,4310,174.075791,-39.072759
Ellerslie,1060,174.825332,-36.891972
Wigram,8042,172.568774,-43.551329
Riversdale,7201,173.968314,-41.50415
Belfast,8051,172.632921,-43.448712
Maori Hill,9010,170.490612,-45.854086
Wakari,9010,170.490612,-45.854086
Appleby,9812,168.353762,-46.42452
Opoho,9010,170.527155,-45.856385
Hospital Hill,4110,176.904272,-39.488514
Tihoitonga,3015,176.240433,-38.174261
Ashhurst,4810,175.758114,-40.289226
Broadmeadows,6035,174.79404,-41.23352
Mairtown,112,174.327877,-35.709667
Kew,9012,170.48351,-45.902024
Raglan,3225,174.870013,-37.801056
Awapuni,4010,178.001824,-38.667368
Cable Bay,420,173.50209,-34.99569
Western Springs,1022,174.730483,-36.870602
Hobsonville,618,174.649581,-36.800228
Waltham,8011,172.656926,-43.542935
Bromley,8062,172.690294,-43.540502
Horahora,110,174.278098,-35.740643
Oriental Bay,6011,174.795087,-41.291467
Geraldine,7930,171.23678,-44.092748
Macandrew Bay,9014,170.588498,-45.874184
Chatswood,626,174.71386,-36.812875
Maraenui,4110,176.904686,-39.519577
Clyde Hill,9011,170.47838,-45.894583
Seaview,5010,174.904817,-41.242436
Peria,420,173.496861,-35.028157
Fitzroy,4312,174.101598,-39.048006
Three Kings,1042,174.753726,-36.907091
Middleton,8041,172.599379,-43.539583
Islington,8042,172.482476,-43.543092
Heretaunga,5018,175.029707,-41.136488
Brockville,9011,170.455882,-45.866277
Meeanee,4112,176.867951,-39.544928
Bucklands Beach,2012,174.903664,-36.864041
Eden Terrace,1021,174.759531,-36.865134
Prestonville,9810,168.35256,-46.384248
Owhiro Bay,6023,174.759614,-41.341655
Ohau,7901,170.098353,-44.266076
Brighton,9035,170.327707,-45.947139
Edendale,9825,168.78205,-46.312107
Eltham,4322,174.300642,-39.428405
Omaka,7201,173.933465,-41.519215
Yelverton,7201,173.933465,-41.519215
Grasmere,9810,168.340029,-46.379654
Kilbirnie,6022,174.794781,-41.318614
Riverton South,9822,168.009594,-46.357362
Blagdon,4310,174.0432,-39.065274
Moturoa,4310,174.0432,-39.065274
Coopers Beach,420,173.507843,-34.991314
Dalmore,9010,170.5116,-45.851809
Cass Bay,8082,172.691281,-43.603671
Paihia,200,174.088772,-35.280921
Paremata,5024,174.877008,-41.104445
Omokoroa,3114,176.044669,-37.638004
Havelock,7100,173.766852,-41.285735
Awamoa,9400,170.934274,-45.142893
Camside,7630,172.685132,-43.380317
Haumoana,4102,176.951057,-39.608908
Otahuhu,2024,174.824841,-36.946958
Balgownie,4501,,
Elgin,7700,171.809967,-43.959076
Otamatea,4501,175.024111,-39.910384
Beachville,7010,173.275355,-41.268348
Bay View,4110,176.859057,-39.449639
Anderson Park,9810,168.351467,-46.356392
Tirau,3410,175.760296,-37.977895
Waverley,4510,174.632472,-39.760816
Brighton,8062,170.327568,-45.948584
Brookfield,3110,176.143653,-37.688523
Outram,9019,170.231747,-45.859778
Raes Junction,9888,169.584698,-45.846814
Oceanview,7910,171.241059,-44.369554
Seddon,7210,174.069263,-41.669813
Paparangi,6037,174.81855,-41.214601
Opawa,8023,172.657815,-43.557439
Grafton,1010,174.765551,-36.861287
Kelson,5010,174.937214,-41.174663
Murupara,3025,176.708724,-38.454725
Te Marua,5018,175.1272,-41.094728
Hillsborough,1061,174.765662,-36.919559
Concord,9018,170.461075,-45.904755
Manunui,3924,175.333412,-38.88841
Taumarunui,3920,175.270327,-38.881626
Western Heights,3015,176.220843,-38.12495
Gracefield,5010,174.915256,-41.23498
Featherston,5710,175.327144,-41.114513
Otane,4202,176.627726,-39.898789
Owaka,9535,169.658513,-46.453885
Welbourn,4310,174.087525,-39.062745
Omiha,1081,175.063526,-36.816378
Waitoa,3310,175.630657,-37.604463
Gleniti,7910,171.202434,-44.381401
Belleknowes,9016,170.483306,-45.878554
Fordlands,3015,176.224846,-38.144055
Sawyers Bay,9023,170.598385,-45.823429
Kaikohe,405,173.806759,-35.412744
Epsom,1051,174.778227,-36.881936
Blackball,7804,171.357171,-42.356819
Brightwater,7022,173.108682,-41.377238
Ben Omar,9410,170.053484,-44.469702
Cloverlea,4412,175.586619,-40.343464
Twizel,7901,170.0934,-44.258231
Makaraka,4010,177.97201,-38.647799
Manor Park,5019,174.973647,-41.159653
Ben Ohau,7901,170.100641,-44.264584
Manaia,4612,174.133367,-39.547465
St Albans,8052,172.615579,-43.503451
Koutu,3010,176.239379,-38.125151
Wallaceville,5018,175.0579,-41.128615
Maori Park,7910,171.24413,-44.385081
Avenues,110,174.312665,-35.731546
Hillcrest,3015,176.231857,-38.147091
Riverstone Terraces,5018,175.036771,-41.118972
Rosehill,2113,174.941488,-37.08524
Taita,5011,174.962127,-41.173994
Pinehaven,5019,175.013761,-41.157387
Ohai,9635,167.955374,-45.933334
Birchwood,9410,167.861137,-45.946614
Birchwood,9635,167.861137,-45.946614
Mt Eden,1041,174.747032,-36.892822
Beckenham,8023,172.642804,-43.566654
Swanson,612,174.594235,-36.849644
Otara,2013,174.892501,-36.95689
Bishopdale,7011,173.26736,-41.298447
Moana,7011,173.253268,-41.279639
Mount Cook National Park,7999,170.102095,-43.738467
Concord,9012,170.446614,-45.918478
Helensburgh,9010,170.485109,-45.853435
Raureka,4120,176.823272,-39.642282
Ruawai,530,174.024624,-36.13737
Westmorland,8025,172.603639,-43.584202
Vogeltown,4310,174.077346,-39.07682
Riccarton,8024,172.597017,-43.530505
Maidstone,5018,175.066309,-41.127741
The Brook,7010,173.29141,-41.291156
Finegand,9230,169.727676,-46.252872
Army Bay,930,174.801346,-36.602905
Ocean Beach,9814,168.347101,-46.511245
Port Taranaki,4310,174.03706,-39.058695
Hector,7822,171.882512,-41.603218
One Tree Hill,1051,174.788467,-36.90343
Maeroa,3200,175.258375,-37.77307
Forest Lake,3200,175.259231,-37.770031
Christchurch Airport,8053,172.547098,-43.494028
Kawau Island,920,174.826761,-36.430021
Ohariu,6037,174.772422,-41.166403
Fairfield,5011,174.933696,-41.20846
Phillipstown,8011,172.664199,-43.538015
West End,4412,175.593345,-40.362088
Port Whangarei,110,174.335529,-35.742328
Claudelands,3214,175.284707,-37.774704
Kinmont Park,9024,170.357924,-45.891741
Motu Rimu,9812,168.39939,-46.458939
Marsden,7805,171.226821,-42.556835
Georgetown,9812,168.35705,-46.421254
Temple View,3218,175.22581,-37.821541
Royal Oak,1061,174.773345,-36.914014
Waiatarua,612,174.568503,-36.927302
Burnside,8041,172.568624,-43.506688
Bradford,9011,170.469215,-45.876169
Watlington,7910,171.237387,-44.411104
Fendalton,8052,172.601254,-43.51667
East Taieri,9024,170.35244,-45.894209
Otangarei,112,174.318047,-35.695677
Breaker Bay,6022,174.825177,-41.335132
Harewood,8053,172.576799,-43.488478
Drury,2113,174.938044,-37.101982
Lyttelton,8082,172.726983,-43.597603
Pukerua Bay,5026,174.885444,-41.037514
Company Bay,9014,170.600193,-45.853702
Mt Albert,1022,174.727067,-36.874798
New Brighton,8061,172.728548,-43.524131
New Brighton,8062,172.728548,-43.524131
Rongotai,6022,174.805459,-41.32108
Ferrymead,8022,172.711106,-43.572839
Waiwhakaiho,4312,174.109983,-39.051527
Shirley,8052,172.655381,-43.49565
Shirley,8083,172.655381,-43.49565
Whenuapai,814,174.619014,-36.797078
Te Rapa Straight,3200,175.240929,-37.757835
Martinborough,5711,175.457614,-41.216593
Glenross,9011,170.464557,-45.865875
Porirua East,5024,174.854117,-41.141137
Springfield,3015,176.225115,-38.159605
Fitzroy,3206,175.297022,-37.817873
Heidelberg,9812,168.383653,-46.433133
Inglewood,4330,174.204454,-39.15978
Queenwood,3210,175.272771,-37.742866
Highbury,6012,174.754577,-41.295231
Onetangi,1081,175.069082,-36.788435
Ponsonby,1021,174.743509,-36.856261
Laingholm,604,174.636388,-36.956265
Hunterville,4730,175.566435,-39.935464
Murchison,7007,172.32788,-41.800903
Corstorphine,9012,170.472798,-45.909415
Belmont Regional Park,5010,174.9518,-41.156212
Spotswood,4310,174.028258,-39.070563
Linwood,8062,172.67789,-43.52972
Otematata,9412,170.190699,-44.610533
New Plymouth Central,4312,174.082032,-39.05245
Saint Leonards,9022,170.574082,-45.855086
Jervoistown,4112,176.868149,-39.532794
Calton Hill,9012,170.472396,-45.896547
Mahora,4120,176.850466,-39.630469
Takapau,4203,176.386755,-39.969417
Clinton,4203,169.3766,-46.2025
Wiri,2025,174.849651,-36.992248
Mt Wellington,1051,174.83643,-36.895258
Turua,3503,175.518033,-37.245261
Ranfurly,9332,170.101136,-45.126772
Roslyn,9016,170.503598,-45.865314
Westmere,4501,175.01204,-39.923382
Tamihana,3401,175.757516,-37.763914
Woodbourne,7206,173.859985,-41.510919
Stanley Point,624,174.789219,-36.82885
Grenada North,5028,174.834334,-41.189183
Tauriko,3110,176.109574,-37.722545
Taylorville,7805,171.312815,-42.440095
Turnbull Thomson,9810,168.368048,-46.413003
Kaiwharawhara,6035,174.790721,-41.257995
Camerons,7805,171.179465,-42.570507
Kaniere,7811,171.004965,-42.746497
Kumara,7832,171.181825,-42.630633
Tuahiwi,7400,172.629473,-43.324346
Camberley,4120,176.823688,-39.62728
Ferrymead,8081,172.712293,-43.562839
Point Chevalier,1025,174.710785,-36.877596
Leeston,7632,172.291432,-43.767071
Okato,4335,173.879124,-39.190431
Southshore,8062,172.741703,-43.538397
Houghton Bay,6023,174.783346,-41.341182
Calton Hill,9011,170.469574,-45.895441
Kainga,8083,172.661759,-43.410269
Leith Valley,9010,170.490445,-45.823572
Te Awanga,4102,176.976837,-39.633897
Careys Bay,9023,170.623218,-45.80862
Parnell,1010,174.778223,-36.859642
Ngauranga,6035,174.808269,-41.240029
Te Awa,4110,176.91337,-39.513767
Meeanee,4110,176.885548,-39.542044
Pukete Industrial,3200,175.223018,-37.731153
Ohaupo,3803,175.306288,-37.920821
Harrowfield,3210,175.262303,-37.741114
Clarks Beach,2122,174.695968,-37.137208
Sheffield,7500,172.03238,-43.397158
Ferrymead,8023,172.696298,-43.553715
Timaru Port,7910,171.261357,-44.392241
Hanmer Forest Park,7334,172.820334,-42.495249
Mcleans Island,8051,172.428171,-43.500478
Styx,8083,172.654034,-43.440244
Hurdon,4310,174.04897,-39.086205
Westmere,1022,174.724544,-36.857106
Lowry Bay,5013,174.913702,-41.255747
Andersons Bay,9013,170.530765,-45.901015
Te Atatu South,602,174.650648,-36.883923
Normandale,5010,174.892357,-41.204836
Point Howard,5013,174.904072,-41.2521
Harbour View,5010,174.899261,-41.203565
Upper Junction,9010,170.563871,-45.831115
Coutts Island,8051,172.595168,-43.452433
Wainui,4010,178.06998,-38.692485
Upper Junction,9023,170.573455,-45.835652
South Beach,7805,171.17598,-42.497395
Massey,610,174.612891,-36.85903
Poraiti,4112,176.857192,-39.507142
Roseneath,9023,170.603027,-45.827498
Elderslea,5018,175.056966,-41.119817
Kilbirnie,6021,174.802658,-41.316614
Poike,3112,176.152991,-37.727741
Mt Wellington,1072,174.839091,-36.881399
College Estate,4500,175.040698,-39.931258
Mangakino,3421,175.77317,-38.371581
Beckenham,8024,172.63665,-43.539933
Britannia Heights,7010,173.253264,-41.292201
Rutherglen,7805,171.148454,-42.543207
Redruth,7910,171.246048,-44.414702
Remuera,1072,174.821805,-36.873726
Cornwallis,604,174.600627,-37.005993
Western Heights,3200,175.229536,-37.790347
Avalon Industrial,3200,175.239091,-37.766844
Spring Creek,7202,173.963703,-41.459557
Corsair Bay,8082,172.706619,-43.6063
Russley,8042,172.557629,-43.500097
Rosedale,9810,168.372319,-46.388253
Sockburn,8024,172.578461,-43.54739
Kumara Junction,7832,171.11601,-42.604347
Nelson Airport,7011,173.228671,-41.29668
Golflands,2014,174.926023,-36.91314
Fendalton,8014,172.605803,-43.522573
Islington,7201,173.961924,-41.509788
Sunnynook,632,174.744693,-36.749811
College Estate,4501,175.033178,-39.926277
Kelburn,6021,174.766689,-41.294227
Lorneville,9810,168.346646,-46.359529
Deborah,9401,170.923415,-45.090496
Ngakawau,7822,171.875226,-41.609897
Ocean Grove,9013,170.543069,-45.903977
Sydenham,8024,172.627668,-43.552591
Okitu,4010,178.082899,-38.674594
Vogeltown,6021,174.771079,-41.312517
Riverside,112,174.330427,-35.721297
Burnside,9018,170.409543,-45.902583
Chain Hills,9024,170.409543,-45.902583
Sawyers Bay,9022,170.588,-45.836947
Bottle Lake,8083,172.668265,-43.459811
Awatuna,7832,171.130424,-42.605302
Otara,2016,174.883693,-36.961728
Taita,5019,174.975352,-41.164346
Aro Valley,6012,174.760829,-41.292264
South New Brighton,8062,172.734551,-43.527582
Tomoana,4120,176.837286,-39.606805
Taupiri,3721,175.187384,-37.618056
Moerewa,211,174.023741,-35.387177
Beerescourt,3210,175.27021,-37.771815
Fairview,7910,171.158686,-44.408987
Totara Peak,7999,170.19437,-44.398144
Kairaki Beach,7630,172.703024,-43.384171
Whakarewarewa,3010,176.253824,-38.146862
Aviemore,9435,170.346536,-44.659856
Hargest,9810,168.377497,-46.387635
Hakataramea,9435,170.479425,-44.723301
Days Bay,5013,174.90736,-41.276682
Waiotahi,3122,177.261305,-38.020726
Forbury,9012,,
Longlands,4120,176.789727,-39.621691
Chain Hills,9018,170.397696,-45.891869
Northgate Industrial,3200,175.232177,-37.749133
Karaka Bays,6022,174.830656,-41.299006
Huia,604,174.575392,-37.005105
Maraetotara,3120,176.90504,-39.810042
Kaikoura Peninsula,7300,173.708521,-42.420717
Queens Park,9810,168.35688,-46.406417
Maoribank,5018,175.102151,-41.110722
Sydenham,8011,172.642649,-43.543638
Ohakea,4816,175.378497,-40.196512
Botany Downs,2014,174.924956,-36.910836
Half Moon Bay,2014,174.910295,-36.890052
Glenfield,632,174.724142,-36.765415
Fendalton,8041,172.597925,-43.525446
Ben Ohau,7999,170.047643,-44.222212
Glenside,6037,174.813464,-41.203228
Pigeon Valley,7025,173.024113,-41.400702
Te Ore Ore,5810,175.690667,-40.936685
Tirohanga,3122,,
Monaco,7011,173.220426,-41.303484
Otaihanga,5036,175.027774,-40.888865
Conifer Grove,2105,174.91127,-37.049149
Puketaha,3210,175.317673,-37.742295
Bishopdale,8052,172.586318,-43.499489
Cattle Creek,7999,170.59042,-44.342667
Point Elizabeth,7802,171.215113,-42.406952
Hatfields Beach,931,174.689411,-36.567816
Woodhaugh,9010,170.506912,-45.846082
Waikuku,7400,172.637959,-43.306115
Selwyn Heights,3015,176.218589,-38.118945
Hawkesbury,7204,173.812462,-41.543369
Marshland,8051,172.650815,-43.467309
Takanini,2105,174.918321,-37.033102
Muritai,5013,174.890873,-41.301217
Quailburn,9412,169.867293,-44.467696
Mornington,9016,170.492915,-45.880512
Ohura,3926,174.981067,-38.844029
Riccarton,8042,172.597017,-43.530505
Horokiwi,5016,174.84546,-41.201289
Highcliff,9013,170.551929,-45.888066
Wairakei,3332,176.106512,-38.619532
Eastbourne,5013,174.894283,-41.298024
Woburn,5010,174.913277,-41.216417
Ohau,7999,170.090475,-44.23878
Homebush,5810,175.663339,-40.972458
Kennedys Bush,8025,172.604301,-43.592813
Te Rerenga,3506,175.597692,-36.7402
Porirua,5024,174.8452,-41.142303
Preece Point,3506,175.503996,-36.769944
Nihotupu,604,174.606402,-36.978517
Pandora,4110,176.888974,-39.486268
Three Kings,1024,174.758924,-36.90261
Mangawhai,505,174.576294,-36.127944
Westwood,9035,170.386714,-45.921666
Lawyers Head,9013,170.519821,-45.907565
Seaward Bush,9812,168.410051,-46.43326
Waikuku,7402,172.701611,-43.297958
Heathcote Valley,8081,172.720637,-43.57228
Kairua,3118,176.253756,-37.709842
York Bay,5013,174.912079,-41.263285
South Bay,7300,173.684313,-42.425281
Kokatahi,7811,171.034428,-42.82626
Waiareka Junction,9401,170.93312,-45.09767
Washdyke Flat,7910,171.20755,-44.366114
Otiake,9435,170.458589,-44.775553
East Tamaki,2016,174.896202,-36.961269
Huxley Gorge,7999,169.823512,-44.177233
Gabriels Gully,9532,169.679728,-45.881898
Otipua Creek,7910,171.169357,-44.397246
Tamahere,3434,175.458965,-37.870058
Lichfield,3411,175.786253,-38.095348
Bromley,8023,172.680923,-43.538473
Burkes Pass,7999,170.587365,-44.19421
Okoroire,3410,175.753438,-37.959095
Mahina Bay,5013,174.909583,-41.270617
Roseneath,6021,174.802301,-41.290322
Denfield,7930,171.279856,-44.119535
Belfast,8052,172.627529,-43.452606
Northcote,8053,172.627529,-43.452606
Woodend Beach,7610,172.666489,-43.319354
Woolwich,4120,176.81065,-39.621129
Sunshine Bay,5013,174.908126,-41.269441
New Brighton,8083,172.73454,-43.518513
Tamahere,3216,175.365673,-37.804657
Matokitoki,4010,178.011081,-38.615696
Maungakotukutuku,5032,175.02407,-40.962084
Taylor Pass,7201,173.948269,-41.576024
Totara Valley,7903,171.10852,-44.250326
Starvation Hill,7430,172.235923,-43.278597
Makareao,9410,170.662207,-45.379881
Coal Creek,7802,171.248865,-42.42976
Ilam,8053,172.567361,-43.504184
Ranui,614,174.60521,-36.868423
Glenside,5028,174.817609,-41.203854
Frasertown,4108,177.427971,-38.987154
Moa Point,6022,174.811274,-41.338631
Ilam,8042,172.564346,-43.520625
Motiti Island,3110,176.427032,-37.620932
Mount Cook,7999,170.127718,-43.962288
Waiouru,4825,175.665848,-39.478101
Glenbervie,112,174.419978,-35.646999
Tamahere,3206,175.297482,-37.826702
Waianakarua,9410,170.743581,-45.30354
Putiki,4501,175.055825,-39.951523
Opoho,9016,170.524239,-45.85656
Christchurch Airport,8051,172.549326,-43.48572
Otara,3122,177.337321,-38.060357
Scarborough,7910,171.255491,-44.428586
Ngongotaha Valley,3015,176.167185,-38.100131
North Putaruru,3410,175.753342,-37.998544
Hohonu,7805,171.217383,-42.633789
Waikato Hospital,3204,,
Woodend,9812,168.393872,-46.455673
Whiterigg,9710,168.98185,-46.059815
Alfriston,2105,174.932192,-37.028372
Dunedin South,9016,170.511327,-45.891237
Mcleans Island,8053,,
Rotorua,3015,176.244192,-38.13686
Waynes,9410,170.648691,-45.336544
Inch Clutha,9231,169.801382,-46.279597
Okoia,4500,175.079627,-39.89607
St Johns,1050,174.827218,-36.877594
Roxburgh East,9500,169.318197,-45.509632
Dumbarton,9500,169.327254,-45.605644
Hillcrest,3214,175.324866,-37.775996
Pipitea,6035,174.784287,-41.263681
Addington,8041,172.601648,-43.538149
Yaldhurst,8053,172.514648,-43.488519
Belfast,8083,172.627487,-43.451423
Piarere,3410,175.674367,-37.930287
Westhaven,1011,,
Queen Elizabeth Park,5034,,
Maunganui,5034,,
Turiwiri,310,173.892545,-35.952041
Awakino Point,310,173.896065,-35.921447
Kumeu,814,174.555759,-36.77588
Orewa,932,174.694633,-36.584382
Karangahake,3600,175.720755,-37.421993
Matapihi,3110,176.193515,-37.697405
Waipatu,4122,176.872587,-39.627904
Rimutaka Hill,5710,,
Tokaanu,3334,175.7664,-38.9647
,3015,,
